Freq.	V(n008)
2.28034207200037e-001	(6.68923939186728e+001dB,-4.06724491608965e-002°)
2.28559880337539e-001	(6.68923939085731e+001dB,-4.07662088078252e-002°)
2.29086765276773e-001	(6.68923938984268e+001dB,-4.08601845928433e-002°)
2.29614864811232e-001	(6.68923938882336e+001dB,-4.09543770141987e-002°)
2.30144181740846e-001	(6.68923938779934e+001dB,-4.10487865712885e-002°)
2.30674718872002e-001	(6.68923938677059e+001dB,-4.11434137646606e-002°)
2.31206479017555e-001	(6.68923938573710e+001dB,-4.12382590960169e-002°)
2.31739464996843e-001	(6.68923938469887e+001dB,-4.13333230682176e-002°)
2.32273679635706e-001	(6.68923938365552e+001dB,-4.14286061852632e-002°)
2.32809125766496e-001	(6.68923938260765e+001dB,-4.15241089523621e-002°)
2.33345806228096e-001	(6.68923938155494e+001dB,-4.16198318758448e-002°)
2.33883723865931e-001	(6.68923938049737e+001dB,-4.17157754632225e-002°)
2.34422881531988e-001	(6.68923937943492e+001dB,-4.18119402231765e-002°)
2.34963282084826e-001	(6.68923937836757e+001dB,-4.19083266655606e-002°)
2.35504928389596e-001	(6.68923937729529e+001dB,-4.20049353014039e-002°)
2.36047823318053e-001	(6.68923937621806e+001dB,-4.21017666429136e-002°)
2.36591969748571e-001	(6.68923937513586e+001dB,-4.21988212034777e-002°)
2.37137370566161e-001	(6.68923937404866e+001dB,-4.22960994976674e-002°)
2.37684028662483e-001	(6.68923937295618e+001dB,-4.23936020412277e-002°)
2.38231946935864e-001	(6.68923937185892e+001dB,-4.24913293511305e-002°)
2.38781128291313e-001	(6.68923937075660e+001dB,-4.25892819455013e-002°)
2.39331575640534e-001	(6.68923936964919e+001dB,-4.26874603436728e-002°)
2.39883291901944e-001	(6.68923936853667e+001dB,-4.27858650661747e-002°)
2.40436280000688e-001	(6.68923936741901e+001dB,-4.28844966347367e-002°)
2.40990542868655e-001	(6.68923936629620e+001dB,-4.29833555722912e-002°)
2.41546083444489e-001	(6.68923936516820e+001dB,-4.30824424029763e-002°)
2.42102904673613e-001	(6.68923936403500e+001dB,-4.31817576521378e-002°)
2.42661009508237e-001	(6.68923936289629e+001dB,-4.32813018463196e-002°)
2.43220400907376e-001	(6.68923936175260e+001dB,-4.33810755133197e-002°)
2.43781081836870e-001	(6.68923936060366e+001dB,-4.34810791821141e-002°)
2.44343055269392e-001	(6.68923935944939e+001dB,-4.35813133829061e-002°)
2.44906324184469e-001	(6.68923935828979e+001dB,-4.36817786471269e-002°)
2.45470891568498e-001	(6.68923935712484e+001dB,-4.37824755074307e-002°)
2.46036760414758e-001	(6.68923935595451e+001dB,-4.38834044977000e-002°)
2.46603933723429e-001	(6.68923935477878e+001dB,-4.39845661530476e-002°)
2.47172414501608e-001	(6.68923935359762e+001dB,-4.40859610098200e-002°)
2.47742205763323e-001	(6.68923935241071e+001dB,-4.41875896055850e-002°)
2.48313310529552e-001	(6.68923935121863e+001dB,-4.42894524791950e-002°)
2.48885731828234e-001	(6.68923935002108e+001dB,-4.43915501707010e-002°)
2.49459472694290e-001	(6.68923934881799e+001dB,-4.44938832214103e-002°)
2.50034536169638e-001	(6.68923934760931e+001dB,-4.45964521738773e-002°)
2.50610925303206e-001	(6.68923934639506e+001dB,-4.46992575719132e-002°)
2.51188643150953e-001	(6.68923934517521e+001dB,-4.48022999605784e-002°)
2.51767692775880e-001	(6.68923934394972e+001dB,-4.49055798861909e-002°)
2.52348077248052e-001	(6.68923934271825e+001dB,-4.50090978963106e-002°)
2.52929799644609e-001	(6.68923934148142e+001dB,-4.51128545398114e-002°)
2.53512863049785e-001	(6.68923934023889e+001dB,-4.52168503667809e-002°)
2.54097270554925e-001	(6.68923933899062e+001dB,-4.53210859285918e-002°)
2.54683025258499e-001	(6.68923933773658e+001dB,-4.54255617778872e-002°)
2.55270130266119e-001	(6.68923933647680e+001dB,-4.55302784685882e-002°)
2.55858588690559e-001	(6.68923933521117e+001dB,-4.56352365558849e-002°)
2.56448403651766e-001	(6.68923933393969e+001dB,-4.57404365962538e-002°)
2.57039578276881e-001	(6.68923933266205e+001dB,-4.58458791474365e-002°)
2.57632115700252e-001	(6.68923933137881e+001dB,-4.59515647685073e-002°)
2.58226019063454e-001	(6.68923933008964e+001dB,-4.60574940197817e-002°)
2.58821291515303e-001	(6.68923932879452e+001dB,-4.61636674628846e-002°)
2.59417936211876e-001	(6.68923932749343e+001dB,-4.62700856607334e-002°)
2.60015956316521e-001	(6.68923932603410e+001dB,-4.63767491694154e-002°)
2.60615354999884e-001	(6.68923932472097e+001dB,-4.64836585706850e-002°)
2.61216135439915e-001	(6.68923932340180e+001dB,-4.65908144232538e-002°)
2.61818300821893e-001	(6.68923932207626e+001dB,-4.66982172952320e-002°)
2.62421854338438e-001	(6.68923932074486e+001dB,-4.68058677560853e-002°)
2.63026799189532e-001	(6.68923931940732e+001dB,-4.69137663765484e-002°)
2.63633138582532e-001	(6.68923931806359e+001dB,-4.70219137286854e-002°)
2.64240875732189e-001	(6.68923931671367e+001dB,-4.71303103858812e-002°)
2.64850013860664e-001	(6.68923931535752e+001dB,-4.72389569228402e-002°)
2.65460556197548e-001	(6.68923931399512e+001dB,-4.73478539155926e-002°)
2.66072505979875e-001	(6.68923931262611e+001dB,-4.74570019414789e-002°)
2.66685866452142e-001	(6.68923931125113e+001dB,-4.75664015792242e-002°)
2.67300640866325e-001	(6.68923930986977e+001dB,-4.76760534088301e-002°)
2.67916832481897e-001	(6.68923930848203e+001dB,-4.77859580116587e-002°)
2.68534444565844e-001	(6.68923930708788e+001dB,-4.78961159704091e-002°)
2.69153480392685e-001	(6.68923930568730e+001dB,-4.80065278691261e-002°)
2.69773943244486e-001	(6.68923930428026e+001dB,-4.81171942931986e-002°)
2.70395836410878e-001	(6.68923930286672e+001dB,-4.82281158293656e-002°)
2.71019163189078e-001	(6.68923930144631e+001dB,-4.83392930656995e-002°)
2.71643926883902e-001	(6.68923930001973e+001dB,-4.84507265916882e-002°)
2.72270130807785e-001	(6.68923929858653e+001dB,-4.85624169981144e-002°)
2.72897778280798e-001	(6.68923929714670e+001dB,-4.86743648771474e-002°)
2.73526872630665e-001	(6.68923929570024e+001dB,-4.87865708223219e-002°)
2.74157417192782e-001	(6.68923929424710e+001dB,-4.88990354285384e-002°)
2.74789415310233e-001	(6.68923929278724e+001dB,-4.90117592920687e-002°)
2.75422870333810e-001	(6.68923929132039e+001dB,-4.91247430105469e-002°)
2.76057785622028e-001	(6.68923928984704e+001dB,-4.92379871830267e-002°)
2.76694164541145e-001	(6.68923928836687e+001dB,-4.93514924098983e-002°)
2.77332010465177e-001	(6.68923928687992e+001dB,-4.94652592929551e-002°)
2.77971326775922e-001	(6.68923928538606e+001dB,-4.95792884353687e-002°)
2.78612116862970e-001	(6.68923928388531e+001dB,-4.96935804417100e-002°)
2.79254384123727e-001	(6.68923928237764e+001dB,-4.98081359179397e-002°)
2.79898131963430e-001	(6.68923928086270e+001dB,-4.99229554713978e-002°)
2.80543363795165e-001	(6.68923927934108e+001dB,-5.00380397108783e-002°)
2.81190083039887e-001	(6.68923927781243e+001dB,-5.01533892465248e-002°)
2.81838293126439e-001	(6.68923927627672e+001dB,-5.02690046899045e-002°)
2.82487997491564e-001	(6.68923927473400e+001dB,-5.03848866540011e-002°)
2.83139199579931e-001	(6.68923927318407e+001dB,-5.05010357531952e-002°)
2.83791902844149e-001	(6.68923927162675e+001dB,-5.06174526032847e-002°)
2.84446110744785e-001	(6.68923927006248e+001dB,-5.07341378215251e-002°)
2.85101826750384e-001	(6.68923926849101e+001dB,-5.08510920265524e-002°)
2.85759054337488e-001	(6.68923926691229e+001dB,-5.09683158384413e-002°)
2.86417796990651e-001	(6.68923926532626e+001dB,-5.10858098786961e-002°)
2.87078058202462e-001	(6.68923926373296e+001dB,-5.12035747702585e-002°)
2.87739841473560e-001	(6.68923926213226e+001dB,-5.13216111374961e-002°)
2.88403150312653e-001	(6.68923926052389e+001dB,-5.14399196062083e-002°)
2.89067988236540e-001	(6.68923925890838e+001dB,-5.15585008036841e-002°)
2.89734358770125e-001	(6.68923925728542e+001dB,-5.16773553586096e-002°)
2.90402265446438e-001	(6.68923925565496e+001dB,-5.17964839011337e-002°)
2.91071711806653e-001	(6.68923925401699e+001dB,-5.19158870628618e-002°)
2.91742701400109e-001	(6.68923925237144e+001dB,-5.20355654768518e-002°)
2.92415237784326e-001	(6.68923925071805e+001dB,-5.21555197776084e-002°)
2.93089324525025e-001	(6.68923924905728e+001dB,-5.22757506011429e-002°)
2.93764965196146e-001	(6.68923924738886e+001dB,-5.23962585848889e-002°)
2.94442163379869e-001	(6.68923924571272e+001dB,-5.25170443677619e-002°)
2.95120922666631e-001	(6.68923924402886e+001dB,-5.26381085901534e-002°)
2.95801246655147e-001	(6.68923924233721e+001dB,-5.27594518939279e-002°)
2.96483138952427e-001	(6.68923924063745e+001dB,-5.28810749224138e-002°)
2.97166603173795e-001	(6.68923923893020e+001dB,-5.30029783204793e-002°)
2.97851642942911e-001	(6.68923923721502e+001dB,-5.31251627344154e-002°)
2.98538261891788e-001	(6.68923923549194e+001dB,-5.32476288120311e-002°)
2.99226463660811e-001	(6.68923923376089e+001dB,-5.33703772026232e-002°)
2.99916251898757e-001	(6.68923923202186e+001dB,-5.34934085569887e-002°)
3.00607630262815e-001	(6.68923923027450e+001dB,-5.36167235274030e-002°)
3.01300602418604e-001	(6.68923922851937e+001dB,-5.37403227677027e-002°)
3.01995172040194e-001	(6.68923922675618e+001dB,-5.38642069331790e-002°)
3.02691342810123e-001	(6.68923922498481e+001dB,-5.39883766806423e-002°)
3.03389118419419e-001	(6.68923922320527e+001dB,-5.41128326684269e-002°)
3.04088502567620e-001	(6.68923922141752e+001dB,-5.42375755563821e-002°)
3.04789498962790e-001	(6.68923921962121e+001dB,-5.43626060058573e-002°)
3.05492111321543e-001	(6.68923921781690e+001dB,-5.44879246797848e-002°)
3.06196343369060e-001	(6.68923921600429e+001dB,-5.46135322425691e-002°)
3.06902198839108e-001	(6.68923921418333e+001dB,-5.47394293601649e-002°)
3.07609681474063e-001	(6.68923921235392e+001dB,-5.48656167000575e-002°)
3.08318795024927e-001	(6.68923921051579e+001dB,-5.49920949312590e-002°)
3.09029543251351e-001	(6.68923920866946e+001dB,-5.51188647243755e-002°)
3.09741929921650e-001	(6.68923920681461e+001dB,-5.52459267515048e-002°)
3.10455958812827e-001	(6.68923920495121e+001dB,-5.53732816863130e-002°)
3.11171633710593e-001	(6.68923920307920e+001dB,-5.55009302040166e-002°)
3.11888958409385e-001	(6.68923920119858e+001dB,-5.56288729813934e-002°)
3.12607936712387e-001	(6.68923919930903e+001dB,-5.57571106967601e-002°)
3.13328572431550e-001	(6.68923919741098e+001dB,-5.58856440300443e-002°)
3.14050869387613e-001	(6.68923919550416e+001dB,-5.60144736626984e-002°)
3.14774831410123e-001	(6.68923919358854e+001dB,-5.61436002777591e-002°)
3.15500462337454e-001	(6.68923919166408e+001dB,-5.62730245598376e-002°)
3.16227766016829e-001	(6.68923918973049e+001dB,-5.64027471951071e-002°)
3.16956746304340e-001	(6.68923918778822e+001dB,-5.65327688713710e-002°)
3.17687407064968e-001	(6.68923918583699e+001dB,-5.66630902779699e-002°)
3.18419752172604e-001	(6.68923918387675e+001dB,-5.67937121058495e-002°)
3.19153785510067e-001	(6.68923918190748e+001dB,-5.69246350475491e-002°)
3.19889510969131e-001	(6.68923917992880e+001dB,-5.70558597971824e-002°)
3.20626932450538e-001	(6.68923917794133e+001dB,-5.71873870505269e-002°)
3.21366053864023e-001	(6.68923917594465e+001dB,-5.73192175048970e-002°)
3.22106879128334e-001	(6.68923917393875e+001dB,-5.74513518592415e-002°)
3.22849412171255e-001	(6.68923917192360e+001dB,-5.75837908141180e-002°)
3.23593656929619e-001	(6.68923916989886e+001dB,-5.77165350716800e-002°)
3.24339617349340e-001	(6.68923916786506e+001dB,-5.78495853357566e-002°)
3.25087297385425e-001	(6.68923916582190e+001dB,-5.79829423117447e-002°)
3.25836701002000e-001	(6.68923916376925e+001dB,-5.81166067066767e-002°)
3.26587832172327e-001	(6.68923916170715e+001dB,-5.82505792292294e-002°)
3.27340694878829e-001	(6.68923915963524e+001dB,-5.83848605896835e-002°)
3.28095293113110e-001	(6.68923915755407e+001dB,-5.85194515000194e-002°)
3.28851630875974e-001	(6.68923915546328e+001dB,-5.86543526737989e-002°)
3.29609712177449e-001	(6.68923915336289e+001dB,-5.87895648262511e-002°)
3.30369541036805e-001	(6.68923915125276e+001dB,-5.89250886742464e-002°)
3.31131121482582e-001	(6.68923914913264e+001dB,-5.90609249362972e-002°)
3.31894457552601e-001	(6.68923914700300e+001dB,-5.91970743326244e-002°)
3.32659553293995e-001	(6.68923914486352e+001dB,-5.93335375850527e-002°)
3.33426412763226e-001	(6.68923914271416e+001dB,-5.94703154170914e-002°)
3.34195040026105e-001	(6.68923914055492e+001dB,-5.96074085539194e-002°)
3.34965439157818e-001	(6.68923913838538e+001dB,-5.97448177223588e-002°)
3.35737614242945e-001	(6.68923913620613e+001dB,-5.98825436509766e-002°)
3.36511569375481e-001	(6.68923913401681e+001dB,-6.00205870699551e-002°)
3.37287308658859e-001	(6.68923913181739e+001dB,-6.01589487111805e-002°)
3.38064836205972e-001	(6.68923912960756e+001dB,-6.02976293082077e-002°)
3.38844156139193e-001	(6.68923912738779e+001dB,-6.04366295963373e-002°)
3.39625272590399e-001	(6.68923912515776e+001dB,-6.05759503125092e-002°)
3.40408189700991e-001	(6.68923912291745e+001dB,-6.07155921953834e-002°)
3.41192911621919e-001	(6.68923912066680e+001dB,-6.08555559853198e-002°)
3.41979442513699e-001	(6.68923911840546e+001dB,-6.09958424243647e-002°)
3.42767786546440e-001	(6.68923911613402e+001dB,-6.11364522563405e-002°)
3.43557947899865e-001	(6.68923911385206e+001dB,-6.12773862267138e-002°)
3.44349930763328e-001	(6.68923911155957e+001dB,-6.14186450826983e-002°)
3.45143739335846e-001	(6.68923910925620e+001dB,-6.15602295732062e-002°)
3.45939377826112e-001	(6.68923910694249e+001dB,-6.17021404489397e-002°)
3.46736850452521e-001	(6.68923910461815e+001dB,-6.18443784622709e-002°)
3.47536161443196e-001	(6.68923910228302e+001dB,-6.19869443673182e-002°)
3.48337315036002e-001	(6.68923909993713e+001dB,-6.21298389199494e-002°)
3.49140315478576e-001	(6.68923909758019e+001dB,-6.22730628777531e-002°)
3.49945167028347e-001	(6.68923909521259e+001dB,-6.24166170001133e-002°)
3.50751873952558e-001	(6.68923909283410e+001dB,-6.25605020481192e-002°)
3.51560440528288e-001	(6.68923909044460e+001dB,-6.27047187846223e-002°)
3.52370871042477e-001	(6.68923908804375e+001dB,-6.28492679742182e-002°)
3.53183169791946e-001	(6.68923908563214e+001dB,-6.29941503833300e-002°)
3.53997341083424e-001	(6.68923908320940e+001dB,-6.31393667800800e-002°)
3.54813389233565e-001	(6.68923908077550e+001dB,-6.32849179343863e-002°)
3.55631318568975e-001	(6.68923907833003e+001dB,-6.34308046179109e-002°)
3.56451133426234e-001	(6.68923907587358e+001dB,-6.35770276041712e-002°)
3.57272838151918e-001	(6.68923907340580e+001dB,-6.37235876683964e-002°)
3.58096437102625e-001	(6.68923907092662e+001dB,-6.38704855876258e-002°)
3.58921934644994e-001	(6.68923906843573e+001dB,-6.40177221406696e-002°)
3.59749335155731e-001	(6.68923906593361e+001dB,-6.41652981081939e-002°)
3.60578643021632e-001	(6.68923906341965e+001dB,-6.43132142725818e-002°)
3.61409862639602e-001	(6.68923906089436e+001dB,-6.44614714181053e-002°)
3.62242998416688e-001	(6.68923905835718e+001dB,-6.46100703307616e-002°)
3.63078054770090e-001	(6.68923905580858e+001dB,-6.47590117984400e-002°)
3.63915036127196e-001	(6.68923905324817e+001dB,-6.49082966107792e-002°)
3.64753946925597e-001	(6.68923905067600e+001dB,-6.50579255592720e-002°)
3.65594791613114e-001	(6.68923904809157e+001dB,-6.52078994371962e-002°)
3.66437574647822e-001	(6.68923904549554e+001dB,-6.53582190397422e-002°)
3.67282300498073e-001	(6.68923904288758e+001dB,-6.55088851638612e-002°)
3.68128973642520e-001	(6.68923904026755e+001dB,-6.56598986083548e-002°)
3.68977598570139e-001	(6.68923903763514e+001dB,-6.58112601738551e-002°)
3.69828179780255e-001	(6.68923903499086e+001dB,-6.59629706628989e-002°)
3.70680721782565e-001	(6.68923903233440e+001dB,-6.61150308798128e-002°)
3.71535229097161e-001	(6.68923902966566e+001dB,-6.62674416307928e-002°)
3.72391706254557e-001	(6.68923902698428e+001dB,-6.64202037238747e-002°)
3.73250157795709e-001	(6.68923902429084e+001dB,-6.65733179690270e-002°)
3.74110588272042e-001	(6.68923902158496e+001dB,-6.67267851780126e-002°)
3.74973002245472e-001	(6.68923901886664e+001dB,-6.68806061644955e-002°)
3.75837404288433e-001	(6.68923901613545e+001dB,-6.70347817439824e-002°)
3.76703798983897e-001	(6.68923901339194e+001dB,-6.71893127339331e-002°)
3.77572190925404e-001	(6.68923901063575e+001dB,-6.73441999536244e-002°)
3.78442584717082e-001	(6.68923900786659e+001dB,-6.74994442242257e-002°)
3.79314984973670e-001	(6.68923900508490e+001dB,-6.76550463688559e-002°)
3.80189396320549e-001	(6.68923900229038e+001dB,-6.78110072124749e-002°)
3.81065823393761e-001	(6.68923899948295e+001dB,-6.79673275819601e-002°)
3.81944270840035e-001	(6.68923899666224e+001dB,-6.81240083060731e-002°)
3.82824743316811e-001	(6.68923899382887e+001dB,-6.82810502155633e-002°)
3.83707245492267e-001	(6.68923899098239e+001dB,-6.84384541430111e-002°)
3.84591782045341e-001	(6.68923898812278e+001dB,-6.85962209229508e-002°)
3.85478357665760e-001	(6.68923898524966e+001dB,-6.87543513918109e-002°)
3.86366977054057e-001	(6.68923898236361e+001dB,-6.89128463880248e-002°)
3.87257644921605e-001	(6.68923897946422e+001dB,-6.90717067518793e-002°)
3.88150365990636e-001	(6.68923897655114e+001dB,-6.92309333256035e-002°)
3.89045144994268e-001	(6.68923897362490e+001dB,-6.93905269534394e-002°)
3.89941986676531e-001	(6.68923897068522e+001dB,-6.95504884815071e-002°)
3.90840895792390e-001	(6.68923896773191e+001dB,-6.97108187578885e-002°)
3.91741877107771e-001	(6.68923896476467e+001dB,-6.98715186326089e-002°)
3.92644935399587e-001	(6.68923896178405e+001dB,-7.00325889577219e-002°)
3.93550075455765e-001	(6.68923895878970e+001dB,-7.01940305871731e-002°)
3.94457302075266e-001	(6.68923895578119e+001dB,-7.03558443768705e-002°)
3.95366620068115e-001	(6.68923895275909e+001dB,-7.05180311847757e-002°)
3.96278034255427e-001	(6.68923894972304e+001dB,-7.06805918707526e-002°)
3.97191549469427e-001	(6.68923894652057e+001dB,-7.08435272842405e-002°)
3.98107170553484e-001	(6.68923894345643e+001dB,-7.10068383139290e-002°)
3.99024902362129e-001	(6.68923894037815e+001dB,-7.11705258132642e-002°)
3.99944749761084e-001	(6.68923893728566e+001dB,-7.13345906500903e-002°)
4.00866717627290e-001	(6.68923893417863e+001dB,-7.14990336942306e-002°)
4.01790810848927e-001	(6.68923893105753e+001dB,-7.16638558175777e-002°)
4.02717034325446e-001	(6.68923892792203e+001dB,-7.18290578939708e-002°)
4.03645392967592e-001	(6.68923892477175e+001dB,-7.19946407992570e-002°)
4.04575891697429e-001	(6.68923892160726e+001dB,-7.21606054113830e-002°)
4.05508535448370e-001	(6.68923891842813e+001dB,-7.23269526102346e-002°)
4.06443329165199e-001	(6.68923891523403e+001dB,-7.24936832777349e-002°)
4.07380277804099e-001	(6.68923891202549e+001dB,-7.26607982979120e-002°)
4.08319386332679e-001	(6.68923890880217e+001dB,-7.28282985567599e-002°)
4.09260659729997e-001	(6.68923890556364e+001dB,-7.29961849423056e-002°)
4.10204102986593e-001	(6.68923890231046e+001dB,-7.31644583447076e-002°)
4.11149721104508e-001	(6.68923889904226e+001dB,-7.33331196560982e-002°)
4.12097519097316e-001	(6.68923889575876e+001dB,-7.35021697706721e-002°)
4.13047501990147e-001	(6.68923889246033e+001dB,-7.36716095847423e-002°)
