Freq.	V(n001)/-I(I2)
2.28034207200037e-001	(1.19299545744980e+002dB,-1.90926693079903e-003°)
2.28559880337539e-001	(1.19299545743287e+002dB,-1.91366822968088e-003°)
2.29086765276773e-001	(1.19299545741587e+002dB,-1.91807967449396e-003°)
2.29614864811232e-001	(1.19299545739878e+002dB,-1.92250128862629e-003°)
2.30144181740846e-001	(1.19299545738162e+002dB,-1.92693309551980e-003°)
2.30674718872002e-001	(1.19299545736438e+002dB,-1.93137511867045e-003°)
2.31206479017555e-001	(1.19299545734705e+002dB,-1.93582738162875e-003°)
2.31739464996843e-001	(1.19299545732965e+002dB,-1.94028990799774e-003°)
2.32273679635706e-001	(1.19299545731217e+002dB,-1.94476272143840e-003°)
2.32809125766496e-001	(1.19299545729460e+002dB,-1.94924584566230e-003°)
2.33345806228096e-001	(1.19299545727696e+002dB,-1.95373930443864e-003°)
2.33883723865931e-001	(1.19299545725923e+002dB,-1.95824312158911e-003°)
2.34422881531988e-001	(1.19299545724143e+002dB,-1.96275732099152e-003°)
2.34963282084826e-001	(1.19299545722354e+002dB,-1.96728192657931e-003°)
2.35504928389596e-001	(1.19299545720556e+002dB,-1.97181696234039e-003°)
2.36047823318053e-001	(1.19299545718751e+002dB,-1.97636245231705e-003°)
2.36591969748571e-001	(1.19299545716937e+002dB,-1.98091842060973e-003°)
2.37137370566161e-001	(1.19299545715115e+002dB,-1.98548489137047e-003°)
2.37684028662483e-001	(1.19299545713284e+002dB,-1.99006188881032e-003°)
2.38231946935864e-001	(1.19299545711445e+002dB,-1.99464943719412e-003°)
2.38781128291313e-001	(1.19299545709597e+002dB,-1.99924756084417e-003°)
2.39331575640534e-001	(1.19299545707741e+002dB,-2.00385628413819e-003°)
2.39883291901944e-001	(1.19299545705876e+002dB,-2.00847563150941e-003°)
2.40436280000688e-001	(1.19299545704003e+002dB,-2.01310562744859e-003°)
2.40990542868655e-001	(1.19299545702121e+002dB,-2.01774629650201e-003°)
2.41546083444489e-001	(1.19299545700230e+002dB,-2.02239766327286e-003°)
2.42102904673613e-001	(1.19299545698331e+002dB,-2.02705975242081e-003°)
2.42661009508237e-001	(1.19299545696423e+002dB,-2.03173258866301e-003°)
2.43220400907376e-001	(1.19299545694506e+002dB,-2.03641619677265e-003°)
2.43781081836870e-001	(1.19299545692580e+002dB,-2.04111060158082e-003°)
2.44343055269392e-001	(1.19299545690645e+002dB,-2.04581582797589e-003°)
2.44906324184469e-001	(1.19299545688702e+002dB,-2.05053190090263e-003°)
2.45470891568498e-001	(1.19299545686749e+002dB,-2.05525884536435e-003°)
2.46036760414758e-001	(1.19299545684787e+002dB,-2.05999668642170e-003°)
2.46603933723429e-001	(1.19299545682817e+002dB,-2.06474544919278e-003°)
2.47172414501608e-001	(1.19299545680837e+002dB,-2.06950515885345e-003°)
2.47742205763323e-001	(1.19299545678848e+002dB,-2.07427584063857e-003°)
2.48313310529552e-001	(1.19299545676850e+002dB,-2.07905751984000e-003°)
2.48885731828234e-001	(1.19299545674843e+002dB,-2.08385022180949e-003°)
2.49459472694290e-001	(1.19299545672826e+002dB,-2.08865397195437e-003°)
2.50034536169638e-001	(1.19299545670800e+002dB,-2.09346879574295e-003°)
2.50610925303206e-001	(1.19299545668765e+002dB,-2.09829471870290e-003°)
2.51188643150953e-001	(1.19299545666720e+002dB,-2.10313176641784e-003°)
2.51767692775880e-001	(1.19299545664666e+002dB,-2.10797996453326e-003°)
2.52348077248052e-001	(1.19299545662603e+002dB,-2.11283933875129e-003°)
2.52929799644609e-001	(1.19299545660530e+002dB,-2.11770991483523e-003°)
2.53512863049785e-001	(1.19299545658447e+002dB,-2.12259171860650e-003°)
2.54097270554925e-001	(1.19299545656355e+002dB,-2.12748477594750e-003°)
2.54683025258499e-001	(1.19299545654253e+002dB,-2.13238911279783e-003°)
2.55270130266119e-001	(1.19299545652141e+002dB,-2.13730475515981e-003°)
2.55858588690559e-001	(1.19299545650020e+002dB,-2.14223172909407e-003°)
2.56448403651766e-001	(1.19299545647889e+002dB,-2.14717006072051e-003°)
2.57039578276881e-001	(1.19299545645748e+002dB,-2.15211977622156e-003°)
2.57632115700252e-001	(1.19299545643597e+002dB,-2.15708090183770e-003°)
2.58226019063454e-001	(1.19299545641436e+002dB,-2.16205346387119e-003°)
2.58821291515303e-001	(1.19299545639265e+002dB,-2.16703748868404e-003°)
2.59417936211876e-001	(1.19299545637084e+002dB,-2.17203300270104e-003°)
2.60015956316521e-001	(1.19299545634854e+002dB,-2.17704003155279e-003°)
2.60615354999884e-001	(1.19299545632653e+002dB,-2.18205860348775e-003°)
2.61216135439915e-001	(1.19299545630442e+002dB,-2.18708874426228e-003°)
2.61818300821893e-001	(1.19299545628220e+002dB,-2.19213048054294e-003°)
2.62421854338438e-001	(1.19299545625989e+002dB,-2.19718383906044e-003°)
2.63026799189532e-001	(1.19299545623747e+002dB,-2.20224884660544e-003°)
2.63633138582532e-001	(1.19299545621495e+002dB,-2.20732553002954e-003°)
2.64240875732189e-001	(1.19299545619232e+002dB,-2.21241391624861e-003°)
2.64850013860664e-001	(1.19299545616959e+002dB,-2.21751403223794e-003°)
2.65460556197548e-001	(1.19299545614675e+002dB,-2.22262590503742e-003°)
2.66072505979875e-001	(1.19299545612381e+002dB,-2.22774956174685e-003°)
2.66685866452142e-001	(1.19299545610077e+002dB,-2.23288502953111e-003°)
2.67300640866325e-001	(1.19299545607761e+002dB,-2.23803233561461e-003°)
2.67916832481897e-001	(1.19299545605435e+002dB,-2.24319150728874e-003°)
2.68534444565844e-001	(1.19299545603098e+002dB,-2.24836257190269e-003°)
2.69153480392685e-001	(1.19299545600751e+002dB,-2.25354555687342e-003°)
2.69773943244486e-001	(1.19299545598393e+002dB,-2.25874048967725e-003°)
2.70395836410878e-001	(1.19299545596023e+002dB,-2.26394739785621e-003°)
2.71019163189078e-001	(1.19299545593643e+002dB,-2.26916630901489e-003°)
2.71643926883902e-001	(1.19299545591252e+002dB,-2.27439725082258e-003°)
2.72270130807785e-001	(1.19299545588850e+002dB,-2.27964025101021e-003°)
2.72897778280798e-001	(1.19299545586436e+002dB,-2.28489533737501e-003°)
2.73526872630665e-001	(1.19299545584012e+002dB,-2.29016253777692e-003°)
2.74157417192782e-001	(1.19299545581576e+002dB,-2.29544188014054e-003°)
2.74789415310233e-001	(1.19299545579129e+002dB,-2.30073339245407e-003°)
2.75422870333810e-001	(1.19299545576671e+002dB,-2.30603710277186e-003°)
2.76057785622028e-001	(1.19299545574202e+002dB,-2.31135303921049e-003°)
2.76694164541145e-001	(1.19299545571721e+002dB,-2.31668122995343e-003°)
2.77332010465177e-001	(1.19299545569228e+002dB,-2.32202170324818e-003°)
2.77971326775922e-001	(1.19299545566724e+002dB,-2.32737448740844e-003°)
2.78612116862970e-001	(1.19299545564209e+002dB,-2.33273961081099e-003°)
2.79254384123727e-001	(1.19299545561682e+002dB,-2.33811710190077e-003°)
2.79898131963430e-001	(1.19299545559143e+002dB,-2.34350698918626e-003°)
2.80543363795165e-001	(1.19299545556593e+002dB,-2.34890930124131e-003°)
2.81190083039887e-001	(1.19299545554031e+002dB,-2.35432406670918e-003°)
2.81838293126439e-001	(1.19299545551457e+002dB,-2.35975131429294e-003°)
2.82487997491564e-001	(1.19299545548871e+002dB,-2.36519107276793e-003°)
2.83139199579931e-001	(1.19299545546273e+002dB,-2.37064337097187e-003°)
2.83791902844149e-001	(1.19299545543663e+002dB,-2.37610823781190e-003°)
2.84446110744785e-001	(1.19299545541041e+002dB,-2.38158570225898e-003°)
2.85101826750384e-001	(1.19299545538407e+002dB,-2.38707579335295e-003°)
2.85759054337488e-001	(1.19299545535761e+002dB,-2.39257854019915e-003°)
2.86417796990651e-001	(1.19299545533103e+002dB,-2.39809397197039e-003°)
2.87078058202462e-001	(1.19299545530432e+002dB,-2.40362211790889e-003°)
2.87739841473560e-001	(1.19299545527749e+002dB,-2.40916300731938e-003°)
2.88403150312653e-001	(1.19299545525054e+002dB,-2.41471666957929e-003°)
2.89067988236540e-001	(1.19299545522346e+002dB,-2.42028313413055e-003°)
2.89734358770125e-001	(1.19299545519626e+002dB,-2.42586243048449e-003°)
2.90402265446438e-001	(1.19299545516893e+002dB,-2.43145458821963e-003°)
2.91071711806653e-001	(1.19299545514147e+002dB,-2.43705963698197e-003°)
2.91742701400109e-001	(1.19299545511389e+002dB,-2.44267760648956e-003°)
2.92415237784326e-001	(1.19299545508618e+002dB,-2.44830852652374e-003°)
2.93089324525025e-001	(1.19299545505835e+002dB,-2.45395242693733e-003°)
2.93764965196146e-001	(1.19299545503038e+002dB,-2.45960933765270e-003°)
2.94442163379869e-001	(1.19299545500229e+002dB,-2.46527928865908e-003°)
2.95120922666631e-001	(1.19299545497407e+002dB,-2.47096231001558e-003°)
2.95801246655147e-001	(1.19299545494571e+002dB,-2.47665843185170e-003°)
2.96483138952427e-001	(1.19299545491723e+002dB,-2.48236768436525e-003°)
2.97166603173795e-001	(1.19299545488861e+002dB,-2.48809009782292e-003°)
2.97851642942911e-001	(1.19299545485986e+002dB,-2.49382570256418e-003°)
2.98538261891788e-001	(1.19299545483098e+002dB,-2.49957452899522e-003°)
2.99226463660811e-001	(1.19299545480197e+002dB,-2.50533660759275e-003°)
2.99916251898757e-001	(1.19299545477282e+002dB,-2.51111196890571e-003°)
3.00607630262815e-001	(1.19299545474353e+002dB,-2.51690064355122e-003°)
3.01300602418604e-001	(1.19299545471412e+002dB,-2.52270266221843e-003°)
3.01995172040194e-001	(1.19299545468456e+002dB,-2.52851805566790e-003°)
3.02691342810123e-001	(1.19299545465487e+002dB,-2.53434685472736e-003°)
3.03389118419419e-001	(1.19299545462505e+002dB,-2.54018909030025e-003°)
3.04088502567620e-001	(1.19299545459508e+002dB,-2.54604479335849e-003°)
3.04789498962790e-001	(1.19299545456498e+002dB,-2.55191399494682e-003°)
3.05492111321543e-001	(1.19299545453474e+002dB,-2.55779672617855e-003°)
3.06196343369060e-001	(1.19299545450435e+002dB,-2.56369301824380e-003°)
3.06902198839108e-001	(1.19299545447383e+002dB,-2.56960290239946e-003°)
3.07609681474063e-001	(1.19299545444317e+002dB,-2.57552640997708e-003°)
3.08318795024927e-001	(1.19299545441236e+002dB,-2.58146357238094e-003°)
3.09029543251351e-001	(1.19299545438142e+002dB,-2.58741442108339e-003°)
3.09741929921650e-001	(1.19299545435033e+002dB,-2.59337898763801e-003°)
3.10455958812827e-001	(1.19299545431909e+002dB,-2.59935730366395e-003°)
3.11171633710593e-001	(1.19299545428772e+002dB,-2.60534940085486e-003°)
3.11888958409385e-001	(1.19299545425619e+002dB,-2.61135531097662e-003°)
3.12607936712387e-001	(1.19299545422453e+002dB,-2.61737506587099e-003°)
3.13328572431550e-001	(1.19299545419271e+002dB,-2.62340869745005e-003°)
3.14050869387613e-001	(1.19299545416075e+002dB,-2.62945623770183e-003°)
3.14774831410123e-001	(1.19299545412865e+002dB,-2.63551771868731e-003°)
3.15500462337454e-001	(1.19299545409639e+002dB,-2.64159317254039e-003°)
3.16227766016829e-001	(1.19299545406398e+002dB,-2.64768263147080e-003°)
3.16956746304340e-001	(1.19299545403143e+002dB,-2.65378612776089e-003°)
3.17687407064968e-001	(1.19299545399872e+002dB,-2.65990369376783e-003°)
3.18419752172604e-001	(1.19299545396587e+002dB,-2.66603536192361e-003°)
3.19153785510067e-001	(1.19299545393286e+002dB,-2.67218116473631e-003°)
3.19889510969131e-001	(1.19299545389970e+002dB,-2.67834113478617e-003°)
3.20626932450538e-001	(1.19299545386639e+002dB,-2.68451530473088e-003°)
3.21366053864023e-001	(1.19299545383292e+002dB,-2.69070370730261e-003°)
3.22106879128334e-001	(1.19299545379930e+002dB,-2.69690637530694e-003°)
3.22849412171255e-001	(1.19299545376552e+002dB,-2.70312334162956e-003°)
3.23593656929619e-001	(1.19299545373159e+002dB,-2.70935463922728e-003°)
3.24339617349340e-001	(1.19299545369750e+002dB,-2.71560030113549e-003°)
3.25087297385425e-001	(1.19299545366326e+002dB,-2.72186036046657e-003°)
3.25836701002000e-001	(1.19299545362885e+002dB,-2.72813485040588e-003°)
3.26587832172327e-001	(1.19299545359429e+002dB,-2.73442380421855e-003°)
3.27340694878829e-001	(1.19299545355957e+002dB,-2.74072725524439e-003°)
3.28095293113110e-001	(1.19299545352468e+002dB,-2.74704523690039e-003°)
3.28851630875974e-001	(1.19299545348964e+002dB,-2.75337778268183e-003°)
3.29609712177449e-001	(1.19299545345443e+002dB,-2.75972492615869e-003°)
3.30369541036805e-001	(1.19299545341907e+002dB,-2.76608670098168e-003°)
3.31131121482582e-001	(1.19299545338354e+002dB,-2.77246314087652e-003°)
3.31894457552601e-001	(1.19299545334784e+002dB,-2.77885427964753e-003°)
3.32659553293995e-001	(1.19299545331198e+002dB,-2.78526015117567e-003°)
3.33426412763226e-001	(1.19299545327595e+002dB,-2.79168078942236e-003°)
3.34195040026105e-001	(1.19299545323976e+002dB,-2.79811622842533e-003°)
3.34965439157818e-001	(1.19299545320340e+002dB,-2.80456650230205e-003°)
3.35737614242945e-001	(1.19299545316680e+002dB,-2.81103164502685e-003°)
3.36511569375481e-001	(1.19299545313010e+002dB,-2.81751169131493e-003°)
3.37287308658859e-001	(1.19299545309324e+002dB,-2.82400667530063e-003°)
3.38064836205972e-001	(1.19299545305620e+002dB,-2.83051663141534e-003°)
3.38844156139193e-001	(1.19299545301899e+002dB,-2.83704159417062e-003°)
3.39625272590399e-001	(1.19299545298162e+002dB,-2.84358159815843e-003°)
3.40408189700991e-001	(1.19299545294407e+002dB,-2.85013667804833e-003°)
3.41192911621919e-001	(1.19299545290634e+002dB,-2.85670686859451e-003°)
3.41979442513699e-001	(1.19299545286845e+002dB,-2.86329220462564e-003°)
3.42767786546440e-001	(1.19299545283037e+002dB,-2.86989272105503e-003°)
3.43557947899865e-001	(1.19299545279212e+002dB,-2.87650845287250e-003°)
3.44349930763328e-001	(1.19299545275370e+002dB,-2.88313943515111e-003°)
3.45143739335846e-001	(1.19299545271510e+002dB,-2.88978570304437e-003°)
3.45939377826112e-001	(1.19299545267632e+002dB,-2.89644729178768e-003°)
3.46736850452521e-001	(1.19299545263736e+002dB,-2.90312423669584e-003°)
3.47536161443196e-001	(1.19299545259822e+002dB,-2.90981657316512e-003°)
3.48337315036002e-001	(1.19299545255890e+002dB,-2.91652433667519e-003°)
3.49140315478576e-001	(1.19299545251940e+002dB,-2.92324756278521e-003°)
3.49945167028347e-001	(1.19299545247971e+002dB,-2.92998628713757e-003°)
3.50751873952558e-001	(1.19299545243985e+002dB,-2.93674054545803e-003°)
3.51560440528288e-001	(1.19299545239980e+002dB,-2.94351037355166e-003°)
3.52370871042477e-001	(1.19299545235956e+002dB,-2.95029580730971e-003°)
3.53183169791946e-001	(1.19299545231914e+002dB,-2.95709688270174e-003°)
3.53997341083424e-001	(1.19299545227853e+002dB,-2.96391363578461e-003°)
3.54813389233565e-001	(1.19299545223773e+002dB,-2.97074610269553e-003°)
3.55631318568975e-001	(1.19299545219675e+002dB,-2.97759431965623e-003°)
3.56451133426234e-001	(1.19299545215558e+002dB,-2.98445832297067e-003°)
3.57272838151918e-001	(1.19299545211422e+002dB,-2.99133814902748e-003°)
3.58096437102625e-001	(1.19299545207266e+002dB,-2.99823383429781e-003°)
3.58921934644994e-001	(1.19299545203092e+002dB,-3.00514541534049e-003°)
3.59749335155731e-001	(1.19299545198898e+002dB,-3.01207292879487e-003°)
3.60578643021632e-001	(1.19299545194685e+002dB,-3.01901641138565e-003°)
3.61409862639602e-001	(1.19299545190452e+002dB,-3.02597589992270e-003°)
3.62242998416688e-001	(1.19299545186200e+002dB,-3.03295143130127e-003°)
3.63078054770090e-001	(1.19299545181928e+002dB,-3.03994304249968e-003°)
3.63915036127196e-001	(1.19299545177636e+002dB,-3.04695077058378e-003°)
3.64753946925597e-001	(1.19299545173325e+002dB,-3.05397465270296e-003°)
3.65594791613114e-001	(1.19299545168994e+002dB,-3.06101472609366e-003°)
3.66437574647822e-001	(1.19299545164643e+002dB,-3.06807102807767e-003°)
3.67282300498073e-001	(1.19299545160271e+002dB,-3.07514359606134e-003°)
3.68128973642520e-001	(1.19299545155880e+002dB,-3.08223246754011e-003°)
3.68977598570139e-001	(1.19299545151468e+002dB,-3.08933768009298e-003°)
3.69828179780255e-001	(1.19299545147036e+002dB,-3.09645927138648e-003°)
3.70680721782565e-001	(1.19299545142583e+002dB,-3.10359727917683e-003°)
3.71535229097161e-001	(1.19299545138110e+002dB,-3.11075174130121e-003°)
3.72391706254557e-001	(1.19299545133616e+002dB,-3.11792269569009e-003°)
3.73250157795709e-001	(1.19299545129102e+002dB,-3.12511018035841e-003°)
3.74110588272042e-001	(1.19299545124566e+002dB,-3.13231423340688e-003°)
3.74973002245472e-001	(1.19299545120010e+002dB,-3.13953489302973e-003°)
3.75837404288433e-001	(1.19299545115433e+002dB,-3.14677219750362e-003°)
3.76703798983897e-001	(1.19299545110834e+002dB,-3.15402618519618e-003°)
3.77572190925404e-001	(1.19299545106215e+002dB,-3.16129689456197e-003°)
3.78442584717082e-001	(1.19299545101574e+002dB,-3.16858436414562e-003°)
3.79314984973670e-001	(1.19299545096911e+002dB,-3.17588863257969e-003°)
3.80189396320549e-001	(1.19299545092227e+002dB,-3.18320973858731e-003°)
3.81065823393761e-001	(1.19299545087522e+002dB,-3.19054772097735e-003°)
3.81944270840035e-001	(1.19299545082795e+002dB,-3.19790261865197e-003°)
3.82824743316811e-001	(1.19299545078045e+002dB,-3.20527447059959e-003°)
3.83707245492267e-001	(1.19299545073274e+002dB,-3.21266331590288e-003°)
3.84591782045341e-001	(1.19299545068481e+002dB,-3.22006919373116e-003°)
3.85478357665760e-001	(1.19299545063666e+002dB,-3.22749214334399e-003°)
3.86366977054057e-001	(1.19299545058829e+002dB,-3.23493220409096e-003°)
3.87257644921605e-001	(1.19299545053969e+002dB,-3.24238941541689e-003°)
3.88150365990636e-001	(1.19299545049087e+002dB,-3.24986381685347e-003°)
3.89045144994268e-001	(1.19299545044182e+002dB,-3.25735544802059e-003°)
3.89941986676531e-001	(1.19299545039255e+002dB,-3.26486434863828e-003°)
3.90840895792390e-001	(1.19299545034305e+002dB,-3.27239055851014e-003°)
3.91741877107771e-001	(1.19299545029332e+002dB,-3.27993411753447e-003°)
3.92644935399587e-001	(1.19299545024336e+002dB,-3.28749506570205e-003°)
3.93550075455765e-001	(1.19299545019317e+002dB,-3.29507344309544e-003°)
3.94457302075266e-001	(1.19299545014275e+002dB,-3.30266928988747e-003°)
3.95366620068115e-001	(1.19299545009210e+002dB,-3.31028264634614e-003°)
3.96278034255427e-001	(1.19299545004121e+002dB,-3.31791355283320e-003°)
3.97191549469427e-001	(1.19299544998929e+002dB,-3.32556204719508e-003°)
3.98107170553484e-001	(1.19299544993793e+002dB,-3.33322817518211e-003°)
3.99024902362129e-001	(1.19299544988634e+002dB,-3.34091197483358e-003°)
3.99944749761084e-001	(1.19299544983450e+002dB,-3.34861348688677e-003°)
4.00866717627290e-001	(1.19299544978243e+002dB,-3.35633275216546e-003°)
4.01790810848927e-001	(1.19299544973012e+002dB,-3.36406981159268e-003°)
4.02717034325446e-001	(1.19299544967756e+002dB,-3.37182470618217e-003°)
4.03645392967592e-001	(1.19299544962477e+002dB,-3.37959747704644e-003°)
4.04575891697429e-001	(1.19299544957173e+002dB,-3.38738816538799e-003°)
4.05508535448370e-001	(1.19299544951844e+002dB,-3.39519681250888e-003°)
4.06443329165199e-001	(1.19299544946491e+002dB,-3.40302345980271e-003°)
4.07380277804099e-001	(1.19299544941113e+002dB,-3.41086814876011e-003°)
4.08319386332679e-001	(1.19299544935710e+002dB,-3.41873092096740e-003°)
4.09260659729997e-001	(1.19299544930283e+002dB,-3.42661181810614e-003°)
4.10204102986593e-001	(1.19299544924830e+002dB,-3.43451088195505e-003°)
4.11149721104508e-001	(1.19299544919352e+002dB,-3.44242815438700e-003°)
4.12097519097316e-001	(1.19299544913849e+002dB,-3.45036367737244e-003°)
4.13047501990147e-001	(1.19299544908320e+002dB,-3.45831749298215e-003°)
